transaction_id,store_id,customer_id,transaction_date,total_amount
21467,4,,2025-05-13,43.2
21468,4,,2025-05-31,70.9
21469,3,,2025-05-08,8.7
21470,2,,2025-05-09,1.5
21471,5,,2025-05-15,27.1
21472,2,,2025-06-01,1.4
21473,2,983,2025-05-28,60.7
21474,8,133,2025-05-11,38.07
21475,3,,2025-05-08,9.0
21476,2,112,2025-05-12,17.97
21477,4,,2025-05-15,83.26
21478,9,,2025-05-06,22.3
21479,4,818,2025-05-24,14.4
21480,2,,2025-05-31,149.95
21481,8,,2025-05-12,8.4
21482,7,,2025-05-21,3.6
21483,1,376,2025-05-10,77.1
21484,4,,2025-06-01,9.6
21485,5,,2025-05-29,8.6
21486,2,,2025-05-29,1.5
21487,2,,2025-05-23,13.8
21488,2,,2025-05-16,14.6
21489,1,,2025-05-11,35.48
21490,1,,2025-05-30,9.2
21491,5,,2025-05-09,15.6
21492,10,401,2025-05-22,15.3
21493,1,,2025-05-16,51.7
21494,10,,2025-05-28,283.43
21495,9,,2025-05-09,43.4
21496,10,,2025-05-30,32.0
21497,10,,2025-05-20,35.38
21498,1,922,2025-05-11,10.0
21499,1,,2025-05-29,2.5
21500,2,,2025-05-14,31.7
21501,3,,2025-05-20,54.5
21502,2,218,2025-05-19,32.7
21503,1,42,2025-05-21,25.5
21504,4,671,2025-05-25,22.5
21505,4,,2025-05-28,62.3
21506,1,208,2025-05-11,6.0
21507,1,,2025-05-20,35.8
21508,6,,2025-05-25,14.7
21509,7,,2025-05-31,6.9
21510,1,,2025-05-26,7.4
21511,8,597,2025-05-11,36.8
21512,4,,2025-05-24,102.64
21513,3,,2025-05-19,42.5
21514,2,,2025-05-24,162.45
21515,3,353,2025-05-08,43.69
21516,2,557,2025-05-08,74.77
21517,2,258,2025-06-03,76.88
21518,4,,2025-05-12,45.8
21519,2,,2025-05-13,3.0
21520,5,,2025-05-18,36.5
21521,7,293,2025-05-29,38.6
21522,5,,2025-05-27,24.5
21523,2,,2025-05-25,49.47
21524,3,,2025-05-30,64.0
21525,1,,2025-05-09,71.5
21526,3,,2025-06-01,22.6
21527,5,973,2025-05-13,73.8
21528,4,,2025-05-17,3.3
21529,4,816,2025-05-15,28.2
21530,2,,2025-05-27,50.15
21531,9,,2025-05-19,32.5
21532,2,,2025-05-28,18.1
21533,5,,2025-05-17,38.57
21534,5,,2025-05-06,9.5
21535,7,829,2025-05-08,149.38
21536,4,,2025-06-02,35.68
21537,7,,2025-05-15,12.4
21538,3,,2025-05-30,23.2
21539,2,,2025-05-31,14.7
21540,9,,2025-05-14,37.8
21541,1,,2025-05-17,174.65
21542,10,,2025-05-24,47.28
21543,9,,2025-05-25,28.9
21544,4,528,2025-05-23,8.8
21545,9,,2025-05-31,28.5
21546,4,,2025-05-14,39.29
21547,5,,2025-05-11,26.5
21548,9,723,2025-05-18,45.19
21549,10,,2025-05-06,17.8
21550,7,,2025-05-31,105.95
21551,2,90,2025-05-17,61.76
21552,5,,2025-05-06,1.9
21553,3,,2025-05-25,82.16
21554,2,,2025-05-18,11.1
21555,4,,2025-05-12,53.0
21556,5,,2025-05-18,41.9
21557,9,48,2025-05-08,41.4
21558,5,,2025-05-14,28.2
21559,4,278,2025-05-26,46.96
21560,8,93,2025-05-15,50.96
21561,5,,2025-06-01,171.55
21562,1,,2025-05-25,23.18
21563,1,394,2025-05-14,47.46
21564,1,238,2025-06-01,66.74
21565,9,,2025-05-31,12.0
21566,1,,2025-05-10,125.22
21567,4,,2025-05-10,5.4
21568,5,683,2025-06-01,25.48
21569,5,,2025-05-31,89.7
21570,8,,2025-05-15,12.5
21571,1,,2025-05-26,56.1
21572,10,854,2025-05-17,7.6
21573,3,,2025-05-29,7.5
21574,7,,2025-05-14,46.46
21575,4,,2025-05-25,80.6
21576,1,,2025-05-30,42.0
21577,8,354,2025-05-10,78.2
21578,2,,2025-05-06,15.6
21579,4,,2025-05-06,59.97
21580,10,,2025-05-08,5.9
21581,10,,2025-06-02,138.17
21582,3,190,2025-05-18,14.0
21583,3,,2025-05-26,17.5
21584,7,12,2025-05-27,27.5
21585,10,,2025-05-06,24.6
21586,2,,2025-05-20,37.3
21587,1,179,2025-05-14,67.07
21588,4,497,2025-05-22,45.6
21589,2,,2025-05-16,3.0
21590,2,,2025-05-11,23.7
21591,2,,2025-05-15,86.36
21592,5,,2025-05-20,57.8
21593,4,,2025-05-14,103.7
21594,1,,2025-05-31,48.1
21595,1,,2025-05-30,19.3
21596,5,534,2025-05-06,59.97
21597,7,,2025-05-09,18.1
21598,1,,2025-05-13,53.5
21599,9,435,2025-05-18,46.8
21600,1,767,2025-05-13,42.4
21601,4,,2025-05-14,32.68
21602,5,308,2025-05-27,53.55
21603,6,568,2025-05-16,34.49
21604,9,301,2025-05-19,101.46
21605,8,,2025-05-19,19.5
21606,1,176,2025-05-10,148.16
21607,6,141,2025-05-12,143.58
21608,1,331,2025-05-18,36.99
21609,10,919,2025-05-07,19.5
21610,9,426,2025-05-26,58.4
21611,6,,2025-05-11,53.4
21612,1,,2025-05-08,9.0
21613,4,,2025-05-29,150.46
21614,8,,2025-05-23,39.6
21615,9,,2025-05-24,9.5
21616,2,793,2025-05-15,4.9
21617,2,615,2025-05-07,38.59
21618,3,843,2025-05-29,66.66
21619,6,,2025-05-15,57.0
21620,2,988,2025-05-07,91.87
21621,6,,2025-05-06,22.1
21622,5,,2025-06-03,46.7
21623,9,170,2025-05-23,10.0
21624,5,,2025-05-13,181.85
21625,10,818,2025-05-08,118.79
21626,2,613,2025-05-07,3.3
21627,1,433,2025-05-28,62.32
21628,9,,2025-05-16,150.95
21629,3,946,2025-05-11,141.03
21630,10,79,2025-05-17,72.19
21631,1,,2025-05-27,47.1
21632,2,,2025-05-16,33.2
21633,8,900,2025-05-10,33.5
21634,1,,2025-05-19,249.37
21635,1,976,2025-05-08,28.9
21636,9,,2025-05-17,9.9
21637,3,,2025-05-27,70.4
21638,10,217,2025-05-11,13.5
21639,6,,2025-05-07,46.08
21640,3,,2025-05-06,39.98
21641,5,81,2025-05-10,38.9
21642,2,418,2025-05-20,255.35
21643,5,165,2025-05-11,6.6
21644,7,,2025-05-07,66.2
21645,2,,2025-05-26,68.98
21646,4,351,2025-05-15,26.2
21647,8,,2025-05-11,25.98
21648,6,417,2025-05-09,73.0
21649,2,,2025-05-06,47.0
21650,8,,2025-05-24,26.0
21651,3,,2025-05-19,4.0
21652,4,290,2025-06-01,49.1
21653,2,853,2025-05-08,16.3
21654,3,,2025-05-08,12.5
21655,4,517,2025-05-30,2.2
21656,8,,2025-05-31,18.8
21657,1,,2025-05-09,108.95
21658,2,,2025-05-12,5.4
21659,9,248,2025-05-30,58.88
21660,4,286,2025-05-12,8.8
21661,3,,2025-05-21,7.5
21662,1,,2025-05-07,22.0
21663,5,183,2025-05-07,15.8
21664,4,,2025-05-13,16.6
21665,1,,2025-05-13,14.1
21666,5,,2025-05-24,61.35
21667,1,,2025-05-17,41.8
21668,6,,2025-05-23,96.0
21669,1,,2025-06-03,36.0
21670,10,,2025-05-08,85.05
21671,10,738,2025-05-29,2.8
21672,2,,2025-05-17,55.47
21673,1,268,2025-05-22,1.8
21674,3,964,2025-06-03,30.48
21675,4,,2025-05-25,106.07
21676,4,833,2025-06-03,13.1
21677,9,,2025-05-06,44.7
21678,1,738,2025-05-09,12.5
21679,9,79,2025-05-13,56.3
21680,1,,2025-05-19,104.73
21681,3,,2025-05-25,21.8
21682,7,,2025-05-27,30.5
21683,4,149,2025-05-07,36.4
21684,1,280,2025-05-13,80.2
21685,2,,2025-05-22,98.18
21686,2,919,2025-05-09,3.0
21687,8,,2025-05-17,54.95
21688,2,,2025-05-23,1.9
21689,2,596,2025-05-28,118.95
21690,1,,2025-05-18,6.9
21691,8,,2025-05-12,23.1
21692,9,,2025-05-27,143.95
21693,3,423,2025-06-01,34.1
21694,1,,2025-05-29,3.8
21695,2,592,2025-05-22,53.46
21696,10,,2025-05-19,134.85
21697,9,883,2025-05-28,31.3
21698,3,,2025-05-10,19.9
21699,5,,2025-05-15,31.6
21700,4,,2025-05-20,14.0
21701,1,500,2025-05-25,61.5
21702,1,,2025-05-22,32.1
21703,8,,2025-05-30,27.5
21704,2,,2025-05-22,10.0
21705,1,,2025-06-01,51.9
21706,8,828,2025-05-23,24.6
21707,2,,2025-05-07,84.46
21708,2,158,2025-05-31,60.15
21709,6,,2025-05-18,7.0
21710,3,,2025-05-20,22.5
21711,3,529,2025-05-12,110.08
21712,1,,2025-05-14,23.96
21713,4,,2025-05-06,64.0
21714,5,,2025-05-13,72.05
21715,9,,2025-05-24,48.0
21716,4,,2025-05-15,87.75
21717,7,,2025-05-19,39.39
21718,1,,2025-05-29,14.1
21719,3,,2025-05-13,207.01
21720,2,,2025-05-29,78.75
21721,5,,2025-05-28,29.97
21722,1,351,2025-05-06,28.5
21723,8,,2025-05-25,119.83
21724,1,440,2025-05-22,121.42
21725,4,,2025-05-12,72.54
21726,6,,2025-05-13,5.5
21727,1,,2025-05-31,79.26
21728,9,461,2025-05-08,71.75
21729,6,,2025-06-02,3.5
21730,2,,2025-05-06,49.6
21731,7,924,2025-05-27,38.1
21732,9,770,2025-05-14,13.0
21733,8,,2025-05-24,56.5
21734,1,384,2025-05-24,44.68
21735,2,184,2025-05-31,96.94
21736,2,660,2025-05-14,15.4
21737,5,,2025-05-30,20.49
21738,8,,2025-05-23,22.4
21739,4,,2025-05-08,18.4
21740,1,,2025-06-02,193.6
21741,9,,2025-05-12,59.86
21742,8,5,2025-05-10,33.0
21743,9,591,2025-05-09,17.3
21744,4,745,2025-05-28,76.26
21745,9,,2025-05-06,55.3
21746,9,,2025-05-11,44.3
21747,3,,2025-05-19,101.45
21748,9,,2025-05-19,85.46
21749,2,312,2025-05-29,218.29
21750,3,,2025-05-11,1.0
21751,3,,2025-05-23,99.96
21752,6,,2025-05-07,27.4
21753,9,,2025-05-19,3.5
21754,1,,2025-05-20,33.69
21755,4,872,2025-05-20,218.38
21756,2,,2025-06-01,14.0
21757,9,,2025-05-25,56.67
21758,9,963,2025-05-14,55.55
21759,3,,2025-05-07,197.03
21760,4,,2025-05-16,29.4
21761,8,,2025-05-06,117.2
21762,9,557,2025-05-16,39.38
21763,4,,2025-05-14,31.6
21764,6,,2025-05-31,91.97
21765,10,,2025-05-28,46.0
21766,2,,2025-05-23,86.1
21767,5,,2025-05-08,15.99
21768,2,502,2025-05-21,26.47
21769,6,,2025-05-10,35.7
21770,7,173,2025-05-10,32.7
21771,1,601,2025-05-16,39.96
21772,6,,2025-06-03,17.8
21773,7,,2025-05-22,41.0
21774,2,,2025-06-02,14.4
21775,7,,2025-05-21,5.5
21776,2,,2025-05-12,48.7
21777,5,,2025-05-19,111.14
21778,1,554,2025-05-27,286.84
21779,1,,2025-05-28,15.1
21780,1,,2025-05-22,411.36
21781,9,,2025-06-02,59.35
21782,2,,2025-05-19,46.66
21783,8,,2025-05-24,158.82
21784,6,,2025-05-09,90.5
21785,8,,2025-05-12,130.49
21786,3,,2025-05-09,41.4
21787,9,31,2025-05-30,48.66
21788,9,,2025-05-21,98.06
21789,1,,2025-06-01,24.1
21790,5,,2025-05-09,208.21
21791,9,,2025-05-27,108.06
21792,1,197,2025-05-06,54.6
21793,6,,2025-05-08,41.2
21794,4,,2025-05-06,58.0
21795,3,,2025-05-07,22.5
21796,1,,2025-05-12,6.0
21797,5,,2025-05-11,52.47
21798,6,452,2025-05-06,13.7
21799,4,,2025-05-15,43.8
21800,10,,2025-05-09,46.0
21801,3,,2025-05-27,7.5
21802,1,,2025-05-11,23.38
21803,6,641,2025-05-31,56.94
21804,7,778,2025-05-15,20.4
21805,6,,2025-06-03,23.2
21806,5,,2025-05-31,7.9
21807,2,947,2025-05-23,5.8
21808,1,761,2025-05-13,27.3
21809,10,,2025-06-03,12.9
21810,9,909,2025-05-23,35.6
21811,7,,2025-05-09,48.3
21812,1,,2025-05-19,6.3
21813,1,,2025-05-18,16.8
21814,10,,2025-05-28,19.69
21815,3,,2025-06-03,40.78
21816,1,,2025-05-26,52.5
21817,2,,2025-05-16,124.95
21818,5,,2025-05-22,61.39
21819,1,570,2025-05-06,7.9
21820,4,,2025-05-14,6.2
21821,1,,2025-05-29,33.5
21822,1,,2025-05-10,104.3
21823,2,,2025-05-16,60.57
21824,8,,2025-05-21,84.18
21825,5,,2025-05-29,13.9
21826,1,,2025-05-11,9.99
21827,3,,2025-05-20,103.08
21828,10,96,2025-05-19,6.0
21829,4,,2025-06-03,78.1
21830,4,,2025-05-11,38.2
21831,4,558,2025-05-09,16.1
21832,1,,2025-05-09,37.9
21833,1,,2025-05-21,14.59
21834,4,227,2025-05-06,23.1
21835,2,281,2025-05-29,119.76
21836,7,642,2025-05-31,13.4
21837,9,,2025-05-22,84.18
21838,2,,2025-05-15,20.2
21839,7,,2025-05-21,34.0
21840,2,,2025-05-30,35.2
21841,8,,2025-05-09,33.6
21842,4,,2025-05-27,58.6
21843,2,,2025-05-22,8.8
21844,1,686,2025-05-20,48.5
21845,2,,2025-05-31,66.99
21846,2,,2025-05-07,8.0
21847,6,,2025-05-16,57.78
21848,1,72,2025-05-20,11.4
21849,7,,2025-05-11,18.0
21850,1,,2025-05-23,161.46
21851,9,,2025-05-26,52.2
21852,7,,2025-06-01,69.1
21853,3,,2025-05-23,42.2
21854,1,791,2025-05-27,40.35
21855,3,,2025-05-16,105.03
21856,10,,2025-05-20,11.0
21857,5,,2025-05-25,47.0
21858,5,930,2025-05-21,20.2
21859,9,,2025-06-03,58.69
21860,3,,2025-05-11,119.68
21861,9,,2025-05-18,12.6
21862,4,,2025-05-10,39.98
21863,8,,2025-05-24,15.6
21864,2,913,2025-05-27,63.16
21865,1,,2025-05-31,36.1
21866,9,376,2025-05-11,49.4
21867,6,,2025-05-21,34.98
21868,8,201,2025-05-08,12.5
21869,2,,2025-05-20,86.15
21870,7,,2025-06-01,10.89
21871,9,662,2025-06-01,13.5
21872,1,588,2025-05-20,85.35
21873,5,225,2025-05-13,162.45
21874,1,344,2025-05-24,41.7
21875,2,,2025-05-22,39.9
21876,4,675,2025-05-08,2.4
21877,1,,2025-05-11,79.6
21878,9,,2025-06-01,51.8
21879,5,902,2025-05-18,172.35
21880,1,,2025-05-31,23.2
21881,5,854,2025-05-21,29.0
21882,2,,2025-05-27,2.2
21883,4,,2025-05-23,25.8
21884,7,,2025-05-07,93.95
21885,3,,2025-05-11,99.95
21886,6,,2025-05-28,48.07
21887,9,980,2025-05-08,9.8
21888,1,,2025-05-26,14.6
21889,9,358,2025-05-06,27.4
21890,2,574,2025-05-21,23.5
21891,1,,2025-05-20,49.1
21892,2,,2025-05-09,40.49
21893,4,,2025-05-12,34.5
21894,5,,2025-05-09,189.94
21895,1,,2025-05-07,89.88
21896,9,,2025-05-30,59.0
21897,1,976,2025-05-06,37.5
21898,3,,2025-05-10,91.2
21899,2,347,2025-05-13,26.1
21900,9,489,2025-05-31,47.0
21901,1,,2025-05-15,87.42
21902,1,,2025-05-28,28.0
21903,9,261,2025-05-14,215.6
21904,2,,2025-05-21,6.6
21905,9,,2025-05-09,57.1
21906,3,,2025-05-07,12.8
21907,1,,2025-05-07,16.9
21908,4,,2025-05-14,39.98
21909,4,642,2025-05-21,66.5
21910,5,,2025-05-06,53.15
21911,10,,2025-05-29,5.4
21912,1,,2025-05-30,13.0
21913,5,,2025-05-09,16.2
21914,3,,2025-05-29,2.4
21915,2,786,2025-05-22,39.5
21916,3,,2025-05-14,202.95
21917,2,,2025-05-23,52.1
21918,3,977,2025-06-02,33.0
21919,2,,2025-05-27,33.58
21920,7,,2025-05-16,76.66
21921,9,525,2025-05-31,84.98
21922,2,,2025-05-19,13.4
21923,3,275,2025-05-27,102.4
21924,4,,2025-05-31,56.0
21925,10,201,2025-05-31,28.7
21926,1,742,2025-05-27,3.0
21927,1,,2025-05-08,159.57
21928,2,102,2025-06-02,10.0
21929,6,,2025-05-07,26.4
21930,2,,2025-05-23,29.5
21931,10,453,2025-05-19,32.6
21932,4,729,2025-05-25,32.5
21933,3,155,2025-05-11,60.96
21934,8,,2025-05-30,27.96
21935,3,,2025-05-29,61.5
21936,9,,2025-05-13,31.3
21937,8,,2025-05-28,6.5
21938,3,,2025-05-12,16.89
21939,5,620,2025-05-23,55.3
21940,9,,2025-05-24,18.8
21941,5,934,2025-05-12,50.2
21942,7,,2025-06-02,47.96
21943,9,259,2025-05-22,8.8
21944,6,,2025-05-29,37.06
21945,2,495,2025-05-13,156.93
21946,10,,2025-05-14,21.4
21947,6,,2025-05-06,43.98
21948,8,922,2025-06-03,14.0
21949,9,,2025-05-07,43.97
21950,1,,2025-05-10,34.7
21951,2,,2025-05-06,36.4
21952,9,,2025-05-27,44.0
21953,2,,2025-05-28,4.5
21954,3,,2025-05-14,39.0
21955,5,181,2025-05-28,15.6
21956,9,,2025-05-08,30.5
21957,1,,2025-05-23,32.1
21958,2,4,2025-05-15,81.35
21959,9,525,2025-05-15,41.99
21960,1,,2025-05-24,63.27
21961,2,,2025-05-12,219.48
21962,8,686,2025-05-10,10.0
21963,4,,2025-05-24,32.5
21964,5,,2025-05-23,118.25
21965,4,,2025-05-22,38.5
21966,5,311,2025-05-15,36.3
21967,5,,2025-06-01,30.19
21968,2,542,2025-05-29,40.09
21969,1,627,2025-05-20,45.1
21970,5,,2025-05-21,11.8
21971,5,,2025-05-11,121.75
21972,1,,2025-05-20,126.07
21973,5,,2025-05-25,316.77
21974,1,,2025-05-28,16.6
21975,8,,2025-05-20,17.0
21976,1,,2025-05-31,44.9
21977,8,67,2025-06-01,150.93
21978,9,248,2025-05-26,9.0
21979,6,,2025-05-22,83.5
21980,10,187,2025-05-29,14.4
21981,2,,2025-06-02,19.7
21982,3,,2025-05-08,25.3
21983,1,,2025-05-31,30.97
21984,9,,2025-05-11,89.5
21985,3,,2025-05-22,92.45
21986,10,,2025-05-28,79.75
21987,9,,2025-06-02,33.49
21988,1,,2025-05-16,18.2
21989,2,,2025-05-15,74.96
21990,3,,2025-05-22,88.76
21991,5,,2025-05-26,45.5
21992,5,268,2025-05-10,18.5
21993,9,,2025-05-30,18.0
21994,4,,2025-05-08,43.2
21995,9,797,2025-05-14,38.89
21996,10,841,2025-05-09,40.5
21997,9,,2025-05-06,84.4
21998,4,,2025-05-24,43.4
21999,5,,2025-05-17,67.18
22000,9,,2025-05-18,27.3
22001,1,,2025-05-28,20.3
22002,2,,2025-05-10,85.28
22003,4,,2025-05-30,59.2
22004,1,,2025-05-24,5.0
22005,5,,2025-05-13,10.0
22006,6,,2025-05-09,40.5
22007,5,113,2025-05-14,2.0
22008,2,,2025-05-14,24.2
22009,2,437,2025-05-06,1.5
22010,7,,2025-05-22,70.7
22011,4,,2025-05-15,72.08
22012,4,,2025-05-27,2.4
22013,3,,2025-05-27,1.5
22014,8,,2025-05-08,105.57
22015,1,,2025-05-24,6.0
22016,1,577,2025-05-09,72.5
22017,2,,2025-06-01,10.5
22018,2,,2025-05-06,28.9
22019,4,,2025-05-07,85.38
22020,3,,2025-05-11,45.5
22021,5,,2025-05-18,86.85
22022,2,,2025-06-02,92.35
22023,10,460,2025-05-22,60.1
22024,10,133,2025-05-11,22.4
22025,1,961,2025-05-07,15.3
22026,5,716,2025-05-10,65.9
22027,5,,2025-05-12,19.8
22028,2,,2025-05-12,7.6
22029,9,,2025-05-14,51.37
22030,3,244,2025-05-28,190.44
22031,1,,2025-05-18,126.91
22032,5,358,2025-05-24,18.0
22033,4,,2025-06-01,22.0
22034,8,,2025-06-01,211.64
22035,5,704,2025-05-08,62.68
22036,10,,2025-05-24,149.05
22037,3,,2025-05-28,11.4
22038,4,191,2025-05-30,166.77
22039,1,,2025-05-27,52.69
22040,3,,2025-05-16,5.0
22041,9,957,2025-05-31,57.57
22042,9,,2025-05-17,47.3
22043,7,,2025-05-27,32.58
22044,9,,2025-05-16,43.88
22045,4,377,2025-05-09,14.1
22046,9,459,2025-05-17,55.2
22047,8,239,2025-06-03,26.5
22048,3,,2025-05-31,47.39
22049,4,234,2025-05-12,8.5
22050,5,132,2025-05-15,14.7
22051,9,,2025-05-24,9.98
22052,7,689,2025-06-03,25.8
22053,9,,2025-05-29,85.7
22054,10,,2025-05-15,29.9
22055,1,,2025-05-14,7.0
22056,2,,2025-05-29,8.7
22057,3,429,2025-05-27,26.5
22058,1,,2025-05-16,63.57
22059,3,,2025-05-07,24.2
22060,1,143,2025-05-29,4.2
22061,9,,2025-05-07,6.7
22062,5,,2025-05-21,223.97
22063,7,872,2025-05-26,33.56
22064,5,,2025-05-12,44.0
22065,9,521,2025-05-21,46.4
22066,6,427,2025-05-15,85.7
22067,7,,2025-05-23,4.9
22068,8,,2025-05-17,44.1
22069,1,209,2025-05-26,132.52
22070,3,,2025-05-09,39.2
22071,1,454,2025-05-18,45.3
22072,9,,2025-05-19,60.3
22073,6,168,2025-05-12,105.98
22074,4,,2025-05-09,4.4
22075,2,,2025-05-15,4.4
22076,2,,2025-05-21,19.5
22077,2,,2025-05-18,39.3
22078,3,,2025-05-27,151.35
22079,3,19,2025-05-16,74.82
22080,2,,2025-06-01,111.77
22081,1,,2025-05-08,16.3
22082,1,,2025-05-30,30.7
22083,1,,2025-05-21,15.0
22084,1,232,2025-05-29,49.26
22085,6,,2025-05-20,11.0
22086,1,870,2025-05-31,16.5
22087,9,,2025-05-16,21.7
22088,2,,2025-05-19,16.6
22089,6,,2025-05-23,41.6
22090,4,477,2025-06-01,19.1
22091,1,304,2025-05-30,33.0
22092,1,,2025-05-21,38.7
22093,9,581,2025-05-28,38.0
22094,4,,2025-05-07,43.68
22095,4,,2025-05-18,11.7
22096,1,,2025-05-13,63.4
22097,4,,2025-05-06,1.5
22098,4,891,2025-05-26,17.5
22099,6,,2025-05-19,9.0
22100,1,,2025-05-22,16.5
22101,4,,2025-05-21,47.2
22102,4,80,2025-05-20,14.0
22103,2,,2025-05-19,16.3
22104,5,,2025-05-30,3.6
22105,4,474,2025-05-27,45.5
22106,6,,2025-05-30,7.8
22107,5,,2025-05-27,50.17
22108,5,775,2025-05-31,12.6
22109,5,142,2025-06-01,33.1
22110,9,259,2025-05-29,79.25
22111,3,,2025-05-12,35.48
22112,5,,2025-05-31,107.68
22113,9,,2025-05-11,26.2
22114,5,,2025-05-31,101.96
22115,9,,2025-05-13,72.05
22116,3,,2025-05-26,5.6
22117,2,,2025-05-19,22.7
22118,1,,2025-05-08,13.6
22119,1,,2025-06-01,25.2
22120,1,,2025-05-26,40.7
22121,9,,2025-05-07,72.5
22122,1,232,2025-05-27,16.9
22123,4,,2025-05-07,42.0
22124,3,,2025-05-18,319.96
22125,4,,2025-06-02,89.97
22126,9,,2025-05-06,31.7
22127,3,,2025-06-01,43.1
22128,1,,2025-05-31,20.7
22129,5,,2025-05-16,41.3
22130,6,941,2025-05-22,5.1
22131,4,,2025-05-22,67.94
22132,8,,2025-05-10,76.17
22133,9,865,2025-05-17,37.7
22134,1,,2025-06-02,60.0
22135,4,,2025-06-01,87.36
22136,1,,2025-05-14,31.3
22137,2,,2025-05-18,45.06
22138,4,192,2025-05-12,49.16
22139,4,,2025-05-24,30.1
22140,5,,2025-05-23,14.39
22141,8,,2025-05-23,88.49
22142,6,,2025-05-14,44.2
22143,6,,2025-06-01,14.2
22144,10,821,2025-05-11,41.3
22145,9,,2025-05-11,43.17
22146,4,556,2025-05-18,34.49
22147,3,,2025-06-01,8.7
22148,1,,2025-05-26,42.1
22149,8,423,2025-06-01,34.69
22150,1,,2025-06-02,33.3
22151,6,538,2025-05-28,46.88
22152,1,,2025-05-16,26.4
22153,2,21,2025-05-10,44.6
22154,8,,2025-05-22,31.99
22155,1,,2025-05-15,46.1
22156,1,,2025-05-08,31.47
22157,5,,2025-05-14,33.97
22158,9,747,2025-05-23,15.9
22159,2,,2025-05-12,3.0
22160,2,643,2025-05-20,266.55
22161,2,,2025-06-03,21.0
22162,5,,2025-05-30,39.99
22163,5,,2025-05-08,2.1
22164,3,,2025-05-10,39.3
22165,10,,2025-05-28,2.9
22166,9,,2025-05-29,31.4
22167,5,,2025-06-02,89.07
22168,9,,2025-05-23,14.5
22169,1,,2025-05-30,42.5
22170,9,,2025-05-31,44.96
22171,1,331,2025-05-10,67.45
22172,5,,2025-05-31,44.79
22173,8,,2025-05-19,49.9
22174,5,,2025-05-09,39.1
22175,9,,2025-05-29,216.95
22176,1,,2025-05-25,39.6
22177,10,,2025-05-20,47.2
22178,1,,2025-05-28,32.6
22179,10,,2025-05-21,94.28
22180,4,253,2025-05-17,85.77
22181,1,,2025-05-20,85.86
22182,1,,2025-05-07,35.37
22183,5,,2025-06-03,52.99
22184,1,,2025-05-14,14.5
22185,10,,2025-05-25,229.42
22186,3,,2025-05-28,14.7
22187,8,,2025-05-28,13.2
22188,9,914,2025-05-29,12.99
22189,1,,2025-05-13,41.46
22190,5,,2025-05-24,4.99
22191,2,527,2025-05-12,35.3
22192,4,,2025-05-14,8.4
22193,1,437,2025-05-09,54.57
22194,3,,2025-05-16,22.0
22195,1,730,2025-05-25,17.1
22196,1,646,2025-05-10,38.2
22197,1,645,2025-05-30,10.4
22198,9,,2025-05-28,289.34
22199,8,,2025-05-09,22.0
22200,3,,2025-05-09,2.2
22201,4,127,2025-05-13,166.96
22202,3,187,2025-05-26,26.0
22203,5,,2025-05-20,39.7
22204,3,691,2025-05-12,3.0
22205,3,,2025-05-27,28.7
22206,3,,2025-05-24,76.48
22207,2,416,2025-05-16,103.36
22208,9,,2025-05-11,43.25
22209,9,,2025-06-03,62.96
22210,1,,2025-05-17,6.2
22211,4,,2025-05-08,51.8
22212,1,,2025-05-23,11.7
22213,2,,2025-06-03,34.46
22214,2,655,2025-05-15,44.6
22215,9,698,2025-05-27,48.57
22216,1,,2025-05-10,93.48
22217,2,730,2025-05-11,43.3
22218,9,,2025-05-28,144.34
22219,7,,2025-05-23,76.77
22220,1,,2025-06-03,64.5
22221,4,,2025-05-23,39.1
22222,9,,2025-05-23,38.0
22223,9,906,2025-05-11,104.7
22224,4,,2025-06-03,107.28
22225,2,,2025-05-12,25.7
22226,5,63,2025-06-03,44.6
22227,7,,2025-05-08,29.2
22228,1,,2025-05-22,143.94
22229,1,,2025-06-03,44.0
22230,4,,2025-05-20,14.49
22231,6,258,2025-05-08,33.5
22232,3,786,2025-05-30,41.39
22233,4,190,2025-06-01,65.15
22234,4,,2025-05-27,15.98
22235,3,,2025-05-19,52.65
22236,1,246,2025-05-29,21.0
22237,9,,2025-05-23,37.4
22238,3,139,2025-05-13,44.97
22239,3,,2025-05-27,61.9
22240,8,,2025-06-02,76.93
22241,5,,2025-06-01,8.0
22242,6,,2025-05-19,18.1
22243,4,222,2025-05-30,42.67
22244,2,,2025-05-08,131.09
22245,9,,2025-05-26,34.4
22246,1,480,2025-05-22,23.29
22247,2,918,2025-05-23,57.35
22248,8,405,2025-05-16,17.5
22249,3,,2025-05-09,20.49
22250,2,,2025-06-03,23.5
22251,7,,2025-05-25,54.39
22252,1,,2025-05-17,80.5
22253,9,996,2025-06-03,12.19
22254,3,,2025-05-11,41.6
22255,5,,2025-05-24,32.9
22256,9,,2025-05-09,65.37
22257,10,758,2025-05-13,32.6
22258,4,,2025-05-06,30.0
22259,1,109,2025-05-23,14.7
22260,6,,2025-05-30,14.4
22261,6,226,2025-05-30,163.67
22262,1,,2025-05-14,62.4
22263,3,735,2025-05-19,120.46
22264,1,,2025-05-20,21.0
22265,5,,2025-05-22,10.4
22266,1,807,2025-06-02,36.49
22267,2,576,2025-05-24,17.5
22268,3,,2025-05-31,65.1
22269,9,422,2025-05-28,35.97
22270,1,,2025-05-18,213.96
22271,2,,2025-05-19,55.98
22272,4,477,2025-05-24,49.95
22273,2,,2025-05-27,47.6
